invoiceno,customer_id,transaction_time,country,transaction_amount,total_quantity,unique_products,line_count,is_return,transaction_hour,is_night_transaction,is_unknown_customer,customer_avg_amount,customer_std_amount,customer_transaction_count,previous_transaction_time,minutes_since_previous_transaction,high_amount_flag,high_quantity_flag,rapid_transaction_flag,amount_deviation_flag,risk_score,risk_level,is_suspicious,risk_reason
561507,12397.0,2011-07-27 14:21:00,Belgium,1214.81,704,70,70,0,14,0,0,1204.9499999999998,13.944145724998656,2,,999999.0,0,0,0,0,0,low,0,no major risk indicator
574336,12397.0,2011-11-04 09:52:00,Belgium,1195.09,559,56,56,0,9,0,0,1204.9499999999998,13.944145724998656,2,2011-07-27 14:21:00,143731.0,0,0,0,0,0,low,0,no major risk indicator
572567,12398.0,2011-10-25 10:27:00,Switzerland,1635.6599999999999,1394,85,85,0,10,0,0,1635.6599999999999,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
547412,12399.0,2011-03-23 09:42:00,Belgium,288.05,364,20,20,0,9,0,0,277.1625,150.35819196727084,4,,999999.0,0,0,0,0,0,low,0,no major risk indicator
552543,12399.0,2011-05-10 10:22:00,Belgium,480.90000000000003,494,22,22,0,10,0,0,277.1625,150.35819196727084,4,2011-03-23 09:42:00,69160.0,0,0,0,0,0,low,0,no major risk indicator
556203,12399.0,2011-06-09 13:09:00,Belgium,130.08,145,5,5,0,13,0,0,277.1625,150.35819196727084,4,2011-05-10 10:22:00,43367.0,0,0,0,0,0,low,0,no major risk indicator
563172,12399.0,2011-08-12 13:15:00,Belgium,209.62,175,12,12,0,13,0,0,277.1625,150.35819196727084,4,2011-06-09 13:09:00,92166.0,0,0,0,0,0,low,0,no major risk indicator
543537,12401.0,2011-02-09 13:50:00,Belgium,84.3,11,5,5,0,13,0,0,84.3,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
541675,12402.0,2011-01-20 13:49:00,Belgium,225.6,94,11,11,0,13,0,0,225.6,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
572184,12403.0,2011-10-21 10:51:00,Denmark,427.7,96,5,5,0,10,0,0,222.85,289.7016482521285,2,,999999.0,0,0,0,0,0,low,0,no major risk indicator
C572187,12403.0,2011-10-21 11:00:00,Denmark,18.0,1,1,1,1,11,0,0,222.85,289.7016482521285,2,2011-10-21 10:51:00,9.0,0,0,1,0,25,medium,0,rapid repeat transaction
559928,12405.0,2011-07-14 08:52:00,Finland,1710.39,857,54,54,0,8,0,0,1710.39,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
556127,12406.0,2011-06-09 10:23:00,Denmark,1621.25,793,48,49,0,10,0,0,1183.2833333333333,912.3300736758233,3,,999999.0,0,0,0,0,0,low,0,no major risk indicator
C562728,12406.0,2011-08-09 09:41:00,Denmark,134.55,9,3,3,1,9,0,0,1183.2833333333333,912.3300736758233,3,2011-06-09 10:23:00,87798.0,0,0,0,0,0,low,0,no major risk indicator
577126,12406.0,2011-11-17 19:22:00,Denmark,1794.05,1025,56,56,0,19,0,0,1183.2833333333333,912.3300736758233,3,2011-08-09 09:41:00,144581.0,0,0,0,0,0,low,0,no major risk indicator
547061,12407.0,2011-03-20 13:21:00,Belgium,226.3,215,15,15,0,13,0,0,341.62399999999997,214.995322925872,5,,999999.0,0,0,0,0,0,low,0,no major risk indicator
550440,12407.0,2011-04-18 12:25:00,Belgium,269.66,204,12,12,0,12,0,0,341.62399999999997,214.995322925872,5,2011-03-20 13:21:00,41704.0,0,0,0,0,0,low,0,no major risk indicator
559058,12407.0,2011-07-06 09:49:00,Belgium,719.06,522,33,33,0,9,0,0,341.62399999999997,214.995322925872,5,2011-04-18 12:25:00,113604.0,0,0,0,0,0,low,0,no major risk indicator
561662,12407.0,2011-07-28 16:28:00,Belgium,192.34,296,4,4,0,16,0,0,341.62399999999997,214.995322925872,5,2011-07-06 09:49:00,32079.0,0,0,0,0,0,low,0,no major risk indicator
572133,12407.0,2011-10-21 10:11:00,Belgium,300.76,179,13,13,0,10,0,0,341.62399999999997,214.995322925872,5,2011-07-28 16:28:00,122023.0,0,0,0,0,0,low,0,no major risk indicator
547684,12408.0,2011-03-24 14:46:00,Belgium,762.89,330,32,32,0,14,0,0,326.0588888888889,360.75526453000117,9,,999999.0,0,0,0,0,0,low,0,no major risk indicator
547685,12408.0,2011-03-24 14:47:00,Belgium,74.7,26,4,4,0,14,0,0,326.0588888888889,360.75526453000117,9,2011-03-24 14:46:00,1.0,0,0,1,0,25,medium,0,rapid repeat transaction
C549253,12408.0,2011-04-07 12:20:00,Belgium,14.48,5,5,5,1,12,0,0,326.0588888888889,360.75526453000117,9,2011-03-24 14:47:00,20013.0,0,0,0,0,0,low,0,no major risk indicator
C549533,12408.0,2011-04-08 17:08:00,Belgium,14.850000000000001,3,1,1,1,17,0,0,326.0588888888889,360.75526453000117,9,2011-04-07 12:20:00,1728.0,0,0,0,0,0,low,0,no major risk indicator
557147,12408.0,2011-06-17 10:51:00,Belgium,654.18,378,29,29,0,10,0,0,326.0588888888889,360.75526453000117,9,2011-04-08 17:08:00,100423.0,0,0,0,0,0,low,0,no major risk indicator
C558471,12408.0,2011-06-29 15:38:00,Belgium,1.65,1,1,1,1,15,0,0,326.0588888888889,360.75526453000117,9,2011-06-17 10:51:00,17567.0,0,0,0,0,0,low,0,no major risk indicator
565246,12408.0,2011-09-02 10:27:00,Belgium,642.28,310,17,17,0,10,0,0,326.0588888888889,360.75526453000117,9,2011-06-29 15:38:00,93289.0,0,0,0,0,0,low,0,no major risk indicator
574862,12408.0,2011-11-07 12:27:00,Belgium,754.5,365,23,23,0,12,0,0,326.0588888888889,360.75526453000117,9,2011-09-02 10:27:00,95160.0,0,0,0,0,0,low,0,no major risk indicator
C574865,12408.0,2011-11-07 12:30:00,Belgium,15.0,1,1,1,1,12,0,0,326.0588888888889,360.75526453000117,9,2011-11-07 12:27:00,3.0,0,0,1,0,25,medium,0,rapid repeat transaction
556415,12409.0,2011-06-10 12:19:00,Switzerland,6207.08,3142,64,64,0,12,0,0,1584.0585714285714,2726.0796349668426,7,,999999.0,1,1,0,0,45,medium,0,unusually high amount; unusually high quantity
C563224,12409.0,2011-08-14 14:33:00,Switzerland,4.95,1,1,1,1,14,0,0,1584.0585714285714,2726.0796349668426,7,2011-06-10 12:19:00,93734.0,0,0,0,0,0,low,0,no major risk indicator
C567641,12409.0,2011-09-21 14:13:00,Switzerland,2.9,2,1,1,1,14,0,0,1584.0585714285714,2726.0796349668426,7,2011-08-14 14:33:00,54700.0,0,0,0,0,0,low,0,no major risk indicator
567642,12409.0,2011-09-21 14:15:00,Switzerland,4.95,1,1,1,0,14,0,0,1584.0585714285714,2726.0796349668426,7,2011-09-21 14:13:00,2.0,0,0,1,0,25,medium,0,rapid repeat transaction
C567643,12409.0,2011-09-21 14:16:00,Switzerland,4.15,1,1,1,1,14,0,0,1584.0585714285714,2726.0796349668426,7,2011-09-21 14:15:00,1.0,0,0,1,0,25,medium,0,rapid repeat transaction
C567677,12409.0,2011-09-21 15:57:00,Switzerland,3.74,4,2,2,1,15,0,0,1584.0585714285714,2726.0796349668426,7,2011-09-21 14:16:00,101.0,0,0,0,0,0,low,0,no major risk indicator
567721,12409.0,2011-09-22 10:38:00,Switzerland,4860.64,2408,44,44,0,10,0,0,1584.0585714285714,2726.0796349668426,7,2011-09-21 15:57:00,1121.0,1,1,0,0,45,medium,0,unusually high amount; unusually high quantity
543180,12410.0,2011-02-04 10:38:00,Switzerland,625.3299999999999,203,22,22,0,10,0,0,235.1933333333333,339.0161937626775,3,,999999.0,0,0,0,0,0,low,0,no major risk indicator
543181,12410.0,2011-02-04 10:39:00,Switzerland,68.0,8,4,4,0,10,0,0,235.1933333333333,339.0161937626775,3,2011-02-04 10:38:00,1.0,0,0,1,0,25,medium,0,rapid repeat transaction
C543773,12410.0,2011-02-11 15:47:00,Switzerland,12.25,2,2,2,1,15,0,0,235.1933333333333,339.0161937626775,3,2011-02-04 10:39:00,10388.0,0,0,0,0,0,low,0,no major risk indicator
557889,12412.0,2011-06-23 13:51:00,Denmark,514.5,358,28,28,0,13,0,0,408.96000000000004,93.57361380218249,3,,999999.0,0,0,0,0,0,low,0,no major risk indicator
561102,12412.0,2011-07-25 11:17:00,Denmark,376.24,241,17,17,0,11,0,0,408.96000000000004,93.57361380218249,3,2011-06-23 13:51:00,45926.0,0,0,0,0,0,low,0,no major risk indicator
568223,12412.0,2011-09-26 10:16:00,Denmark,336.14,230,16,16,0,10,0,0,408.96000000000004,93.57361380218249,3,2011-07-25 11:17:00,90659.0,0,0,0,0,0,low,0,no major risk indicator
540365,12413.0,2011-01-06 16:12:00,France,479.25,180,24,24,0,16,0,0,164.41,188.69392345807006,5,,999999.0,0,0,0,0,0,low,0,no major risk indicator
C540367,12413.0,2011-01-06 16:17:00,France,54.0,3,1,1,1,16,0,0,164.41,188.69392345807006,5,2011-01-06 16:12:00,5.0,0,0,1,0,25,medium,0,rapid repeat transaction
C540853,12413.0,2011-01-12 09:52:00,France,9.95,1,1,1,1,9,0,0,164.41,188.69392345807006,5,2011-01-06 16:17:00,8255.0,0,0,0,0,0,low,0,no major risk indicator
550338,12413.0,2011-04-17 15:33:00,France,84.65,25,4,4,0,15,0,0,164.41,188.69392345807006,5,2011-01-12 09:52:00,137141.0,0,0,0,0,0,low,0,no major risk indicator
569402,12413.0,2011-10-04 09:00:00,France,194.20000000000002,81,10,10,0,9,0,0,164.41,188.69392345807006,5,2011-04-17 15:33:00,244407.0,0,0,0,0,0,low,0,no major risk indicator
543027,12414.0,2011-02-02 14:51:00,Austria,153.76,145,7,7,0,14,0,0,187.47,48.29698437790916,3,,999999.0,0,0,0,0,0,low,0,no major risk indicator
550998,12414.0,2011-04-26 09:12:00,Austria,242.8,113,5,5,0,9,0,0,187.47,48.29698437790916,3,2011-02-02 14:51:00,119181.0,0,0,0,0,0,low,0,no major risk indicator
552202,12414.0,2011-05-06 14:51:00,Austria,165.85,42,6,6,0,14,0,0,187.47,48.29698437790916,3,2011-04-26 09:12:00,14739.0,0,0,0,0,0,low,0,no major risk indicator
540267,12415.0,2011-01-06 11:12:00,Australia,7011.38,4662,46,46,0,11,0,0,4850.138846153846,7322.715862753833,26,,999999.0,1,1,0,0,45,medium,0,unusually high amount; unusually high quantity
540557,12415.0,2011-01-10 09:58:00,Australia,81.6,96,1,1,0,9,0,0,4850.138846153846,7322.715862753833,26,2011-01-06 11:12:00,5686.0,0,0,0,0,0,low,0,no major risk indicator
543989,12415.0,2011-02-15 09:52:00,Australia,14022.92,8384,69,69,0,9,0,0,4850.138846153846,7322.715862753833,26,2011-01-10 09:58:00,51834.0,1,1,0,0,45,medium,0,unusually high amount; unusually high quantity
545475,12415.0,2011-03-03 10:59:00,Australia,16726.84,10272,82,82,0,10,0,0,4850.138846153846,7322.715862753833,26,2011-02-15 09:52:00,23107.0,1,1,0,0,45,medium,0,unusually high amount; unusually high quantity
C545525,12415.0,2011-03-03 13:11:00,Australia,168.7,110,2,2,1,13,0,0,4850.138846153846,7322.715862753833,26,2011-03-03 10:59:00,132.0,0,0,0,0,0,low,0,no major risk indicator
548661,12415.0,2011-04-01 14:28:00,Australia,350.0,1,1,1,0,14,0,0,4850.138846153846,7322.715862753833,26,2011-03-03 13:11:00,41837.0,0,0,0,0,0,low,0,no major risk indicator
C551348,12415.0,2011-04-28 09:49:00,Australia,425.0,100,1,1,1,9,0,0,4850.138846153846,7322.715862753833,26,2011-04-01 14:28:00,38601.0,0,0,0,0,0,low,0,no major risk indicator
553546,12415.0,2011-05-17 15:42:00,Australia,11924.800000000001,8268,73,73,0,15,0,0,4850.138846153846,7322.715862753833,26,2011-04-28 09:49:00,27713.0,1,1,0,0,45,medium,0,unusually high amount; unusually high quantity
554037,12415.0,2011-05-20 14:13:00,Australia,766.3599999999999,396,4,4,0,14,0,0,4850.138846153846,7322.715862753833,26,2011-05-17 15:42:00,4231.0,0,0,0,0,0,low,0,no major risk indicator
556917,12415.0,2011-06-15 13:37:00,Australia,22775.93,15049,138,138,0,13,0,0,4850.138846153846,7322.715862753833,26,2011-05-20 14:13:00,37404.0,1,1,0,0,45,medium,0,unusually high amount; unusually high quantity
556918,12415.0,2011-06-15 13:37:00,Australia,650.88,192,1,1,0,13,0,0,4850.138846153846,7322.715862753833,26,2011-06-15 13:37:00,0.0,0,0,1,0,25,medium,0,rapid repeat transaction
559919,12415.0,2011-07-13 15:30:00,Australia,2735.16,4308,22,22,0,15,0,0,4850.138846153846,7322.715862753833,26,2011-06-15 13:37:00,40433.0,0,1,0,0,15,low,0,unusually high quantity
559920,12415.0,2011-07-13 15:31:00,Australia,61.199999999999996,24,1,1,0,15,0,0,4850.138846153846,7322.715862753833,26,2011-07-13 15:30:00,1.0,0,0,1,0,25,medium,0,rapid repeat transaction
560491,12415.0,2011-07-19 10:51:00,Australia,158.65,97,57,57,0,10,0,0,4850.138846153846,7322.715862753833,26,2011-07-13 15:31:00,8360.0,0,0,0,0,0,low,0,no major risk indicator
C560540,12415.0,2011-07-19 12:26:00,Australia,158.65,97,57,57,1,12,0,0,4850.138846153846,7322.715862753833,26,2011-07-19 10:51:00,95.0,0,0,0,0,0,low,0,no major risk indicator
563614,12415.0,2011-08-18 08:51:00,Australia,21880.44,12196,97,97,0,8,0,0,4850.138846153846,7322.715862753833,26,2011-07-19 12:26:00,42985.0,1,1,0,0,45,medium,0,unusually high amount; unusually high quantity
565145,12415.0,2011-09-01 13:50:00,Australia,2732.92,2692,8,8,0,13,0,0,4850.138846153846,7322.715862753833,26,2011-08-18 08:51:00,20459.0,0,1,0,0,15,low,0,unusually high quantity
565146,12415.0,2011-09-01 13:51:00,Australia,208.79999999999998,144,1,1,0,13,0,0,4850.138846153846,7322.715862753833,26,2011-09-01 13:50:00,1.0,0,0,1,0,25,medium,0,rapid repeat transaction
569647,12415.0,2011-10-05 12:35:00,Australia,828.0,240,1,1,0,12,0,0,4850.138846153846,7322.715862753833,26,2011-09-01 13:51:00,48884.0,0,0,0,0,0,low,0,no major risk indicator
569650,12415.0,2011-10-05 12:44:00,Australia,15643.77,6895,81,81,0,12,0,0,4850.138846153846,7322.715862753833,26,2011-10-05 12:35:00,9.0,1,1,1,0,70,high,1,unusually high amount; unusually high quantity; rapid repeat transaction
574014,12415.0,2011-11-02 12:03:00,Australia,624.24,216,1,1,0,12,0,0,4850.138846153846,7322.715862753833,26,2011-10-05 12:44:00,40279.0,0,0,0,0,0,low,0,no major risk indicator
C574019,12415.0,2011-11-02 12:05:00,Australia,174.0,120,1,1,1,12,0,0,4850.138846153846,7322.715862753833,26,2011-11-02 12:03:00,2.0,0,0,1,0,25,medium,0,rapid repeat transaction
574138,12415.0,2011-11-03 11:26:00,Australia,375.24,408,5,5,0,11,0,0,4850.138846153846,7322.715862753833,26,2011-11-02 12:05:00,1401.0,0,0,0,0,0,low,0,no major risk indicator
C574344,12415.0,2011-11-04 10:18:00,Australia,262.73,1,1,1,1,10,0,0,4850.138846153846,7322.715862753833,26,2011-11-03 11:26:00,1372.0,0,0,0,0,0,low,0,no major risk indicator
576394,12415.0,2011-11-15 10:32:00,Australia,4925.8,2890,26,26,0,10,0,0,4850.138846153846,7322.715862753833,26,2011-11-04 10:18:00,15854.0,1,1,0,0,45,medium,0,unusually high amount; unusually high quantity
576586,12415.0,2011-11-15 14:22:00,Australia,429.6,240,1,1,0,14,0,0,4850.138846153846,7322.715862753833,26,2011-11-15 10:32:00,230.0,0,0,0,0,0,low,0,no major risk indicator
539391,12417.0,2010-12-17 11:51:00,Belgium,291.34,60,11,11,0,11,0,0,309.95,186.3495970188584,12,,999999.0,0,0,0,0,0,low,0,no major risk indicator
C540386,12417.0,2011-01-06 17:57:00,Belgium,31.949999999999996,5,3,3,1,17,0,0,309.95,186.3495970188584,12,2010-12-17 11:51:00,29166.0,0,0,0,0,0,low,0,no major risk indicator
541991,12417.0,2011-01-25 09:11:00,Belgium,323.44,108,16,16,0,9,0,0,309.95,186.3495970188584,12,2011-01-06 17:57:00,26834.0,0,0,0,0,0,low,0,no major risk indicator
545536,12417.0,2011-03-03 14:12:00,Belgium,410.0,126,19,19,0,14,0,0,309.95,186.3495970188584,12,2011-01-25 09:11:00,53581.0,0,0,0,0,0,low,0,no major risk indicator
C546208,12417.0,2011-03-10 11:19:00,Belgium,18.4,7,2,2,1,11,0,0,309.95,186.3495970188584,12,2011-03-03 14:12:00,9907.0,0,0,0,0,0,low,0,no major risk indicator
551398,12417.0,2011-04-28 13:09:00,Spain,436.3,267,23,23,0,13,0,0,309.95,186.3495970188584,12,2011-03-10 11:19:00,70670.0,0,0,0,0,0,low,0,no major risk indicator
555574,12417.0,2011-06-05 15:46:00,Belgium,437.19,134,23,23,0,15,0,0,309.95,186.3495970188584,12,2011-04-28 13:09:00,54877.0,0,0,0,0,0,low,0,no major risk indicator
562445,12417.0,2011-08-04 18:51:00,Belgium,355.56,190,21,21,0,18,0,0,309.95,186.3495970188584,12,2011-06-05 15:46:00,86585.0,0,0,0,0,0,low,0,no major risk indicator
564378,12417.0,2011-08-25 10:26:00,Belgium,562.69,344,35,35,0,10,0,0,309.95,186.3495970188584,12,2011-08-04 18:51:00,29735.0,0,0,0,0,0,low,0,no major risk indicator
573656,12417.0,2011-10-31 16:02:00,Belgium,462.85,148,24,24,0,16,0,0,309.95,186.3495970188584,12,2011-08-25 10:26:00,96816.0,0,0,0,0,0,low,0,no major risk indicator
C575669,12417.0,2011-11-10 15:00:00,Belgium,19.95,1,1,1,1,15,0,0,309.95,186.3495970188584,12,2011-10-31 16:02:00,14338.0,0,0,0,0,0,low,0,no major risk indicator
580965,12417.0,2011-12-06 14:52:00,Belgium,369.73,175,20,20,0,14,0,0,309.95,186.3495970188584,12,2011-11-10 15:00:00,37432.0,0,0,0,0,0,low,0,no major risk indicator
563756,12418.0,2011-08-19 11:08:00,Switzerland,668.58,407,34,34,0,11,0,0,668.58,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
570000,12420.0,2011-10-07 08:55:00,Cyprus,600.39,345,29,29,0,8,0,0,600.39,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
541980,12421.0,2011-01-24 15:09:00,Spain,157.45,104,11,11,0,15,0,0,161.56199999999998,96.35342064503988,5,,999999.0,0,0,0,0,0,low,0,no major risk indicator
557297,12421.0,2011-06-19 13:54:00,Spain,239.35,145,14,14,0,13,0,0,161.56199999999998,96.35342064503988,5,2011-01-24 15:09:00,210165.0,0,0,0,0,0,low,0,no major risk indicator
C557300,12421.0,2011-06-19 14:05:00,Spain,0.77,1,1,1,1,14,0,0,161.56199999999998,96.35342064503988,5,2011-06-19 13:54:00,11.0,0,0,0,0,0,low,0,no major risk indicator
563518,12421.0,2011-08-17 10:56:00,Spain,231.76,158,11,11,0,10,0,0,161.56199999999998,96.35342064503988,5,2011-06-19 14:05:00,84771.0,0,0,0,0,0,low,0,no major risk indicator
578339,12421.0,2011-11-24 09:07:00,Spain,178.48,77,9,9,0,9,0,0,161.56199999999998,96.35342064503988,5,2011-08-17 10:56:00,142451.0,0,0,0,0,0,low,0,no major risk indicator
541520,12422.0,2011-01-19 09:13:00,Australia,238.5,113,13,13,0,9,0,0,267.8533333333333,137.20547559530317,3,,999999.0,0,0,0,0,0,low,0,no major risk indicator
558041,12422.0,2011-06-24 13:20:00,Switzerland,417.36,175,18,18,0,13,0,0,267.8533333333333,137.20547559530317,3,2011-01-19 09:13:00,224887.0,0,0,0,0,0,low,0,no major risk indicator
565466,12422.0,2011-09-05 09:48:00,Australia,147.7,82,8,8,0,9,0,0,267.8533333333333,137.20547559530317,3,2011-06-24 13:20:00,104908.0,0,0,0,0,0,low,0,no major risk indicator
539676,12423.0,2010-12-21 10:54:00,Belgium,237.93,188,16,16,0,10,0,0,207.72333333333333,107.81271550703099,9,,999999.0,0,0,0,0,0,low,0,no major risk indicator
544474,12423.0,2011-02-21 09:52:00,Belgium,192.31,194,15,15,0,9,0,0,207.72333333333333,107.81271550703099,9,2010-12-21 10:54:00,89218.0,0,0,0,0,0,low,0,no major risk indicator
547109,12423.0,2011-03-21 11:46:00,Belgium,347.35,139,20,20,0,11,0,0,207.72333333333333,107.81271550703099,9,2011-02-21 09:52:00,40434.0,0,0,0,0,0,low,0,no major risk indicator
549249,12423.0,2011-04-07 12:04:00,Belgium,255.36,248,18,18,0,12,0,0,207.72333333333333,107.81271550703099,9,2011-03-21 11:46:00,24498.0,0,0,0,0,0,low,0,no major risk indicator
554147,12423.0,2011-05-23 10:48:00,Belgium,333.82,161,22,22,0,10,0,0,207.72333333333333,107.81271550703099,9,2011-04-07 12:04:00,66164.0,0,0,0,0,0,low,0,no major risk indicator
555161,12423.0,2011-06-01 09:26:00,Belgium,84.92,57,5,5,0,9,0,0,207.72333333333333,107.81271550703099,9,2011-05-23 10:48:00,12878.0,0,0,0,0,0,low,0,no major risk indicator
564853,12423.0,2011-08-31 08:55:00,Belgium,198.98,149,12,12,0,8,0,0,207.72333333333333,107.81271550703099,9,2011-06-01 09:26:00,131009.0,0,0,0,0,0,low,0,no major risk indicator
C565294,12423.0,2011-09-02 12:00:00,Belgium,10.2,12,1,1,1,12,0,0,207.72333333333333,107.81271550703099,9,2011-08-31 08:55:00,3065.0,0,0,0,0,0,low,0,no major risk indicator
581493,12423.0,2011-12-09 10:10:00,Belgium,208.64000000000001,203,17,17,0,10,0,0,207.72333333333333,107.81271550703099,9,2011-09-02 12:00:00,141010.0,0,0,0,0,0,low,0,no major risk indicator
558536,12424.0,2011-06-30 12:06:00,Australia,1466.3200000000002,532,23,23,0,12,0,0,880.4800000000001,828.5028733806541,2,,999999.0,0,0,0,0,0,low,0,no major risk indicator
558537,12424.0,2011-06-30 12:06:00,Australia,294.64000000000004,208,7,7,0,12,0,0,880.4800000000001,828.5028733806541,2,2011-06-30 12:06:00,0.0,0,0,1,0,25,medium,0,rapid repeat transaction
567929,12425.0,2011-09-22 17:31:00,Portugal,777.2,496,36,36,0,17,0,0,777.2,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
554985,12426.0,2011-05-29 12:26:00,Germany,582.73,258,30,30,0,12,0,0,582.73,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
536861,12427.0,2010-12-03 10:44:00,Germany,303.5,79,10,10,0,10,0,0,188.64600000000002,120.82420196301733,5,,999999.0,0,0,0,0,0,low,0,no major risk indicator
C539866,12427.0,2010-12-23 10:20:00,Germany,56.95,9,3,3,1,10,0,0,188.64600000000002,120.82420196301733,5,2010-12-03 10:44:00,28776.0,0,0,0,0,0,low,0,no major risk indicator
570452,12427.0,2011-10-10 15:15:00,Germany,282.58,114,15,15,0,15,0,0,188.64600000000002,120.82420196301733,5,2010-12-23 10:20:00,419335.0,0,0,0,0,0,low,0,no major risk indicator
577135,12427.0,2011-11-18 08:56:00,Germany,239.72,340,6,6,0,8,0,0,188.64600000000002,120.82420196301733,5,2011-10-10 15:15:00,55781.0,0,0,0,0,0,low,0,no major risk indicator
C579090,12427.0,2011-11-28 10:48:00,Germany,60.48,288,1,1,1,10,0,0,188.64600000000002,120.82420196301733,5,2011-11-18 08:56:00,14512.0,0,0,0,0,0,low,0,no major risk indicator
545226,12428.0,2011-03-01 09:33:00,Finland,1943.4,852,95,95,0,9,0,0,669.6433333333333,761.5278888026638,12,,999999.0,0,0,0,0,0,low,0,no major risk indicator
545227,12428.0,2011-03-01 09:35:00,Finland,2474.62,1273,98,98,0,9,0,0,669.6433333333333,761.5278888026638,12,2011-03-01 09:33:00,2.0,0,0,1,0,25,medium,0,rapid repeat transaction
545336,12428.0,2011-03-01 16:53:00,Finland,551.2,2,1,1,0,16,0,0,669.6433333333333,761.5278888026638,12,2011-03-01 09:35:00,438.0,0,0,0,0,0,low,0,no major risk indicator
547086,12428.0,2011-03-20 15:46:00,Finland,409.2,63,10,10,0,15,0,0,669.6433333333333,761.5278888026638,12,2011-03-01 16:53:00,27293.0,0,0,0,0,0,low,0,no major risk indicator
C547234,12428.0,2011-03-21 16:21:00,Finland,12.2,2,2,2,1,16,0,0,669.6433333333333,761.5278888026638,12,2011-03-20 15:46:00,1475.0,0,0,0,0,0,low,0,no major risk indicator
548363,12428.0,2011-03-30 15:48:00,Finland,558.4,346,10,10,0,15,0,0,669.6433333333333,761.5278888026638,12,2011-03-21 16:21:00,12927.0,0,0,0,0,0,low,0,no major risk indicator
C549184,12428.0,2011-04-07 09:28:00,Finland,62.11,30,3,3,1,9,0,0,669.6433333333333,761.5278888026638,12,2011-03-30 15:48:00,11140.0,0,0,0,0,0,low,0,no major risk indicator
549588,12428.0,2011-04-11 10:04:00,Finland,373.72,237,21,21,0,10,0,0,669.6433333333333,761.5278888026638,12,2011-04-07 09:28:00,5796.0,0,0,0,0,0,low,0,no major risk indicator
559004,12428.0,2011-07-05 12:23:00,Finland,632.44,228,20,20,0,12,0,0,669.6433333333333,761.5278888026638,12,2011-04-11 10:04:00,122539.0,0,0,0,0,0,low,0,no major risk indicator
